Provincias;Sexo;Generación;Periodo;Total
48 Bizkaia;Ambos sexos;22 años;2015S2;14
48 Bizkaia;Ambos sexos;22 años;2015S1;28
48 Bizkaia;Ambos sexos;22 años;2014S2;15
48 Bizkaia;Ambos sexos;22 años;2014S1;3
48 Bizkaia;Ambos sexos;22 años;2013S2;3
48 Bizkaia;Ambos sexos;22 años;2013S1;3
48 Bizkaia;Ambos sexos;22 años;2012S2;29
48 Bizkaia;Ambos sexos;22 años;2012S1;27
48 Bizkaia;Ambos sexos;22 años;2011S2;32
48 Bizkaia;Ambos sexos;22 años;2011S1;15
48 Bizkaia;Ambos sexos;22 años;2010S2;22
48 Bizkaia;Ambos sexos;22 años;2010S1;10
48 Bizkaia;Ambos sexos;22 años;2009S2;15
48 Bizkaia;Ambos sexos;22 años;2009S1;51
48 Bizkaia;Ambos sexos;22 años;2008S2;6
48 Bizkaia;Ambos sexos;22 años;2008S1;21
48 Bizkaia;Ambos sexos;23 años;2021S1;4
48 Bizkaia;Ambos sexos;23 años;2020S2;9
48 Bizkaia;Ambos sexos;23 años;2020S1;2
48 Bizkaia;Ambos sexos;23 años;2019S2;39
48 Bizkaia;Ambos sexos;23 años;2019S1;-12
48 Bizkaia;Ambos sexos;23 años;2018S2;16
48 Bizkaia;Ambos sexos;23 años;2018S1;11
48 Bizkaia;Ambos sexos;23 años;2017S2;10
48 Bizkaia;Ambos sexos;23 años;2017S1;10
48 Bizkaia;Ambos sexos;23 años;2016S2;41
48 Bizkaia;Ambos sexos;23 años;2016S1;10
48 Bizkaia;Ambos sexos;23 años;2015S2;54
48 Bizkaia;Ambos sexos;23 años;2015S1;3
48 Bizkaia;Ambos sexos;23 años;2014S2;22
48 Bizkaia;Ambos sexos;23 años;2014S1;14
48 Bizkaia;Ambos sexos;23 años;2013S2;11
48 Bizkaia;Ambos sexos;23 años;2013S1;11
48 Bizkaia;Ambos sexos;23 años;2012S2;18
48 Bizkaia;Ambos sexos;23 años;2012S1;6
48 Bizkaia;Ambos sexos;23 años;2011S2;18
48 Bizkaia;Ambos sexos;23 años;2011S1;29
48 Bizkaia;Ambos sexos;23 años;2010S2;31
48 Bizkaia;Ambos sexos;23 años;2010S1;9
48 Bizkaia;Ambos sexos;23 años;2009S2;42
48 Bizkaia;Ambos sexos;23 años;2009S1;14
48 Bizkaia;Ambos sexos;23 años;2008S2;16
48 Bizkaia;Ambos sexos;23 años;2008S1;-1
48 Bizkaia;Ambos sexos;24 años;2021S1;25
48 Bizkaia;Ambos sexos;24 años;2020S2;8
48 Bizkaia;Ambos sexos;24 años;2020S1;26
48 Bizkaia;Ambos sexos;24 años;2019S2;56
48 Bizkaia;Ambos sexos;24 años;2019S1;13
48 Bizkaia;Ambos sexos;24 años;2018S2;32
48 Bizkaia;Ambos sexos;24 años;2018S1;-16
48 Bizkaia;Ambos sexos;24 años;2017S2;7
48 Bizkaia;Ambos sexos;24 años;2017S1;9
48 Bizkaia;Ambos sexos;24 años;2016S2;34
48 Bizkaia;Ambos sexos;24 años;2016S1;27
48 Bizkaia;Ambos sexos;24 años;2015S2;11
48 Bizkaia;Ambos sexos;24 años;2015S1;-8
48 Bizkaia;Ambos sexos;24 años;2014S2;16
48 Bizkaia;Ambos sexos;24 años;2014S1;-1
48 Bizkaia;Ambos sexos;24 años;2013S2;-8
48 Bizkaia;Ambos sexos;24 años;2013S1;4
48 Bizkaia;Ambos sexos;24 años;2012S2;11
48 Bizkaia;Ambos sexos;24 años;2012S1;-3
48 Bizkaia;Ambos sexos;24 años;2011S2;44
48 Bizkaia;Ambos sexos;24 años;2011S1;26
48 Bizkaia;Ambos sexos;24 años;2010S2;-7
48 Bizkaia;Ambos sexos;24 años;2010S1;23
48 Bizkaia;Ambos sexos;24 años;2009S2;39
48 Bizkaia;Ambos sexos;24 años;2009S1;21
48 Bizkaia;Ambos sexos;24 años;2008S2;11
48 Bizkaia;Ambos sexos;24 años;2008S1;-17
48 Bizkaia;Ambos sexos;25 años;2021S1;7
48 Bizkaia;Ambos sexos;25 años;2020S2;41
48 Bizkaia;Ambos sexos;25 años;2020S1;30
48 Bizkaia;Ambos sexos;25 años;2019S2;38
48 Bizkaia;Ambos sexos;25 años;2019S1;53
48 Bizkaia;Ambos sexos;25 años;2018S2;56
48 Bizkaia;Ambos sexos;25 años;2018S1;15
48 Bizkaia;Ambos sexos;25 años;2017S2;18
48 Bizkaia;Ambos sexos;25 años;2017S1;0
48 Bizkaia;Ambos sexos;25 años;2016S2;39
48 Bizkaia;Ambos sexos;25 años;2016S1;27
48 Bizkaia;Ambos sexos;25 años;2015S2;33
48 Bizkaia;Ambos sexos;25 años;2015S1;29
48 Bizkaia;Ambos sexos;25 años;2014S2;31
48 Bizkaia;Ambos sexos;25 años;2014S1;15
48 Bizkaia;Ambos sexos;25 años;2013S2;35
48 Bizkaia;Ambos sexos;25 años;2013S1;13
48 Bizkaia;Ambos sexos;25 años;2012S2;20
48 Bizkaia;Ambos sexos;25 años;2012S1;2
48 Bizkaia;Ambos sexos;25 años;2011S2;54
48 Bizkaia;Ambos sexos;25 años;2011S1;26
48 Bizkaia;Ambos sexos;25 años;2010S2;12
48 Bizkaia;Ambos sexos;25 años;2010S1;29
48 Bizkaia;Ambos sexos;25 años;2009S2;20
48 Bizkaia;Ambos sexos;25 años;2009S1;23
48 Bizkaia;Ambos sexos;25 años;2008S2;12
48 Bizkaia;Ambos sexos;25 años;2008S1;11
48 Bizkaia;Ambos sexos;26 años;2021S1;-5
48 Bizkaia;Ambos sexos;26 años;2020S2;1
48 Bizkaia;Ambos sexos;26 años;2020S1;35
48 Bizkaia;Ambos sexos;26 años;2019S2;26
48 Bizkaia;Ambos sexos;26 años;2019S1;21
48 Bizkaia;Ambos sexos;26 años;2018S2;6
48 Bizkaia;Ambos sexos;26 años;2018S1;23
48 Bizkaia;Ambos sexos;26 años;2017S2;-13
48 Bizkaia;Ambos sexos;26 años;2017S1;21
48 Bizkaia;Ambos sexos;26 años;2016S2;15
48 Bizkaia;Ambos sexos;26 años;2016S1;38
48 Bizkaia;Ambos sexos;26 años;2015S2;22
48 Bizkaia;Ambos sexos;26 años;2015S1;-6
48 Bizkaia;Ambos sexos;26 años;2014S2;6
48 Bizkaia;Ambos sexos;26 años;2014S1;13
48 Bizkaia;Ambos sexos;26 años;2013S2;5
48 Bizkaia;Ambos sexos;26 años;2013S1;9
48 Bizkaia;Ambos sexos;26 años;2012S2;55
48 Bizkaia;Ambos sexos;26 años;2012S1;-6
48 Bizkaia;Ambos sexos;26 años;2011S2;58
48 Bizkaia;Ambos sexos;26 años;2011S1;34
48 Bizkaia;Ambos sexos;26 años;2010S2;24
48 Bizkaia;Ambos sexos;26 años;2010S1;26
48 Bizkaia;Ambos sexos;26 años;2009S2;5
48 Bizkaia;Ambos sexos;26 años;2009S1;25
48 Bizkaia;Ambos sexos;26 años;2008S2;38
48 Bizkaia;Ambos sexos;26 años;2008S1;-26
48 Bizkaia;Ambos sexos;27 años;2021S1;-10
48 Bizkaia;Ambos sexos;27 años;2020S2;5
48 Bizkaia;Ambos sexos;27 años;2020S1;4
48 Bizkaia;Ambos sexos;27 años;2019S2;18
48 Bizkaia;Ambos sexos;27 años;2019S1;13
48 Bizkaia;Ambos sexos;27 años;2018S2;49
48 Bizkaia;Ambos sexos;27 años;2018S1;21
48 Bizkaia;Ambos sexos;27 años;2017S2;-32
48 Bizkaia;Ambos sexos;27 años;2017S1;6
48 Bizkaia;Ambos sexos;27 años;2016S2;18
48 Bizkaia;Ambos sexos;27 años;2016S1;-5
48 Bizkaia;Ambos sexos;27 años;2015S2;38
48 Bizkaia;Ambos sexos;27 años;2015S1;-5
48 Bizkaia;Ambos sexos;27 años;2014S2;39
48 Bizkaia;Ambos sexos;27 años;2014S1;20
48 Bizkaia;Ambos sexos;27 años;2013S2;12
48 Bizkaia;Ambos sexos;27 años;2013S1;20
48 Bizkaia;Ambos sexos;27 años;2012S2;30
48 Bizkaia;Ambos sexos;27 años;2012S1;-4
48 Bizkaia;Ambos sexos;27 años;2011S2;24
48 Bizkaia;Ambos sexos;27 años;2011S1;22
48 Bizkaia;Ambos sexos;27 años;2010S2;4
48 Bizkaia;Ambos sexos;27 años;2010S1;-16
48 Bizkaia;Ambos sexos;27 años;2009S2;-10
48 Bizkaia;Ambos sexos;27 años;2009S1;9
48 Bizkaia;Ambos sexos;27 años;2008S2;23
48 Bizkaia;Ambos sexos;27 años;2008S1;-34
48 Bizkaia;Ambos sexos;28 años;2021S1;-9
48 Bizkaia;Ambos sexos;28 años;2020S2;16
48 Bizkaia;Ambos sexos;28 años;2020S1;-12
48 Bizkaia;Ambos sexos;28 años;2019S2;-3
48 Bizkaia;Ambos sexos;28 años;2019S1;-6
48 Bizkaia;Ambos sexos;28 años;2018S2;-3
48 Bizkaia;Ambos sexos;28 años;2018S1;1
48 Bizkaia;Ambos sexos;28 años;2017S2;14
48 Bizkaia;Ambos sexos;28 años;2017S1;2
48 Bizkaia;Ambos sexos;28 años;2016S2;2
48 Bizkaia;Ambos sexos;28 años;2016S1;18
48 Bizkaia;Ambos sexos;28 años;2015S2;-10
48 Bizkaia;Ambos sexos;28 años;2015S1;-9
48 Bizkaia;Ambos sexos;28 años;2014S2;-26
48 Bizkaia;Ambos sexos;28 años;2014S1;-5
48 Bizkaia;Ambos sexos;28 años;2013S2;36
48 Bizkaia;Ambos sexos;28 años;2013S1;-1
48 Bizkaia;Ambos sexos;28 años;2012S2;20
48 Bizkaia;Ambos sexos;28 años;2012S1;19
48 Bizkaia;Ambos sexos;28 años;2011S2;-10
48 Bizkaia;Ambos sexos;28 años;2011S1;20
48 Bizkaia;Ambos sexos;28 años;2010S2;24
48 Bizkaia;Ambos sexos;28 años;2010S1;30
48 Bizkaia;Ambos sexos;28 años;2009S2;-10
48 Bizkaia;Ambos sexos;28 años;2009S1;1
48 Bizkaia;Ambos sexos;28 años;2008S2;49
48 Bizkaia;Ambos sexos;28 años;2008S1;-56
48 Bizkaia;Ambos sexos;29 años;2021S1;-19
48 Bizkaia;Ambos sexos;29 años;2020S2;-23
48 Bizkaia;Ambos sexos;29 años;2020S1;3
48 Bizkaia;Ambos sexos;29 años;2019S2;23
48 Bizkaia;Ambos sexos;29 años;2019S1;14
48 Bizkaia;Ambos sexos;29 años;2018S2;-4
48 Bizkaia;Ambos sexos;29 años;2018S1;-6
48 Bizkaia;Ambos sexos;29 años;2017S2;2
48 Bizkaia;Ambos sexos;29 años;2017S1;-15
48 Bizkaia;Ambos sexos;29 años;2016S2;-16
48 Bizkaia;Ambos sexos;29 años;2016S1;-9
48 Bizkaia;Ambos sexos;29 años;2015S2;-20
48 Bizkaia;Ambos sexos;29 años;2015S1;-14
48 Bizkaia;Ambos sexos;29 años;2014S2;-9
48 Bizkaia;Ambos sexos;29 años;2014S1;-13
48 Bizkaia;Ambos sexos;29 años;2013S2;29
48 Bizkaia;Ambos sexos;29 años;2013S1;-22
48 Bizkaia;Ambos sexos;29 años;2012S2;46
48 Bizkaia;Ambos sexos;29 años;2012S1;7
48 Bizkaia;Ambos sexos;29 años;2011S2;33
48 Bizkaia;Ambos sexos;29 años;2011S1;14
48 Bizkaia;Ambos sexos;29 años;2010S2;-15
48 Bizkaia;Ambos sexos;29 años;2010S1;-18
48 Bizkaia;Ambos sexos;29 años;2009S2;-2
48 Bizkaia;Ambos sexos;29 años;2009S1;10
48 Bizkaia;Ambos sexos;29 años;2008S2;-35
48 Bizkaia;Ambos sexos;29 años;2008S1;-42
48 Bizkaia;Ambos sexos;30 años;2021S1;-18
48 Bizkaia;Ambos sexos;30 años;2020S2;-26
48 Bizkaia;Ambos sexos;30 años;2020S1;-4
48 Bizkaia;Ambos sexos;30 años;2019S2;18
48 Bizkaia;Ambos sexos;30 años;2019S1;9
48 Bizkaia;Ambos sexos;30 años;2018S2;-10
48 Bizkaia;Ambos sexos;30 años;2018S1;-9
48 Bizkaia;Ambos sexos;30 años;2017S2;7
48 Bizkaia;Ambos sexos;30 años;2017S1;-20
48 Bizkaia;Ambos sexos;30 años;2016S2;4
48 Bizkaia;Ambos sexos;30 años;2016S1;-13
48 Bizkaia;Ambos sexos;30 años;2015S2;-14
48 Bizkaia;Ambos sexos;30 años;2015S1;13
48 Bizkaia;Ambos sexos;30 años;2014S2;-24
48 Bizkaia;Ambos sexos;30 años;2014S1;2
48 Bizkaia;Ambos sexos;30 años;2013S2;22
48 Bizkaia;Ambos sexos;30 años;2013S1;-35
48 Bizkaia;Ambos sexos;30 años;2012S2;7
48 Bizkaia;Ambos sexos;30 años;2012S1;30
48 Bizkaia;Ambos sexos;30 años;2011S2;68
48 Bizkaia;Ambos sexos;30 años;2011S1;0
48 Bizkaia;Ambos sexos;30 años;2010S2;-22
48 Bizkaia;Ambos sexos;30 años;2010S1;-3
48 Bizkaia;Ambos sexos;30 años;2009S2;11
48 Bizkaia;Ambos sexos;30 años;2009S1;-20
48 Bizkaia;Ambos sexos;30 años;2008S2;37
48 Bizkaia;Ambos sexos;30 años;2008S1;-35
48 Bizkaia;Ambos sexos;31 años;2021S1;-15
48 Bizkaia;Ambos sexos;31 años;2020S2;18
48 Bizkaia;Ambos sexos;31 años;2020S1;-27
48 Bizkaia;Ambos sexos;31 años;2019S2;-8
48 Bizkaia;Ambos sexos;31 años;2019S1;-4
48 Bizkaia;Ambos sexos;31 años;2018S2;-49
48 Bizkaia;Ambos sexos;31 años;2018S1;-6
48 Bizkaia;Ambos sexos;31 años;2017S2;-45
48 Bizkaia;Ambos sexos;31 años;2017S1;-39
48 Bizkaia;Ambos sexos;31 años;2016S2;24
48 Bizkaia;Ambos sexos;31 años;2016S1;-4
48 Bizkaia;Ambos sexos;31 años;2015S2;-22
48 Bizkaia;Ambos sexos;31 años;2015S1;24
48 Bizkaia;Ambos sexos;31 años;2014S2;-0
48 Bizkaia;Ambos sexos;31 años;2014S1;4
48 Bizkaia;Ambos sexos;31 años;2013S2;3
48 Bizkaia;Ambos sexos;31 años;2013S1;-3
48 Bizkaia;Ambos sexos;31 años;2012S2;2
48 Bizkaia;Ambos sexos;31 años;2012S1;15
48 Bizkaia;Ambos sexos;31 años;2011S2;16
48 Bizkaia;Ambos sexos;31 años;2011S1;-27
48 Bizkaia;Ambos sexos;31 años;2010S2;-10
48 Bizkaia;Ambos sexos;31 años;2010S1;14
48 Bizkaia;Ambos sexos;31 años;2009S2;-6
48 Bizkaia;Ambos sexos;31 años;2009S1;13
48 Bizkaia;Ambos sexos;31 años;2008S2;-20
48 Bizkaia;Ambos sexos;31 años;2008S1;-50
48 Bizkaia;Ambos sexos;32 años;2021S1;-33
48 Bizkaia;Ambos sexos;32 años;2020S2;1
48 Bizkaia;Ambos sexos;32 años;2020S1;11
48 Bizkaia;Ambos sexos;32 años;2019S2;4
48 Bizkaia;Ambos sexos;32 años;2019S1;5
48 Bizkaia;Ambos sexos;32 años;2018S2;-35
48 Bizkaia;Ambos sexos;32 años;2018S1;-12
48 Bizkaia;Ambos sexos;32 años;2017S2;-11
48 Bizkaia;Ambos sexos;32 años;2017S1;34
48 Bizkaia;Ambos sexos;32 años;2016S2;5
48 Bizkaia;Ambos sexos;32 años;2016S1;6
48 Bizkaia;Ambos sexos;32 años;2015S2;14
48 Bizkaia;Ambos sexos;32 años;2015S1;-5
48 Bizkaia;Ambos sexos;32 años;2014S2;-4
48 Bizkaia;Ambos sexos;32 años;2014S1;6
48 Bizkaia;Ambos sexos;32 años;2013S2;5
48 Bizkaia;Ambos sexos;32 años;2013S1;6
48 Bizkaia;Ambos sexos;32 años;2012S2;25
48 Bizkaia;Ambos sexos;32 años;2012S1;-2
48 Bizkaia;Ambos sexos;32 años;2011S2;55
48 Bizkaia;Ambos sexos;32 años;2011S1;39
48 Bizkaia;Ambos sexos;32 años;2010S2;8
48 Bizkaia;Ambos sexos;32 años;2010S1;-28
48 Bizkaia;Ambos sexos;32 años;2009S2;1
48 Bizkaia;Ambos sexos;32 años;2009S1;12
48 Bizkaia;Ambos sexos;32 años;2008S2;4
48 Bizkaia;Ambos sexos;32 años;2008S1;-59
48 Bizkaia;Ambos sexos;33 años;2021S1;-24
48 Bizkaia;Ambos sexos;33 años;2020S2;-18
48 Bizkaia;Ambos sexos;33 años;2020S1;-7
48 Bizkaia;Ambos sexos;33 años;2019S2;2
48 Bizkaia;Ambos sexos;33 años;2019S1;1
48 Bizkaia;Ambos sexos;33 años;2018S2;-33
48 Bizkaia;Ambos sexos;33 años;2018S1;-45
48 Bizkaia;Ambos sexos;33 años;2017S2;-23
48 Bizkaia;Ambos sexos;33 años;2017S1;-7
48 Bizkaia;Ambos sexos;33 años;2016S2;29
48 Bizkaia;Ambos sexos;33 años;2016S1;21
48 Bizkaia;Ambos sexos;33 años;2015S2;-26
48 Bizkaia;Ambos sexos;33 años;2015S1;15
48 Bizkaia;Ambos sexos;33 años;2014S2;-5
48 Bizkaia;Ambos sexos;33 años;2014S1;11
48 Bizkaia;Ambos sexos;33 años;2013S2;6
48 Bizkaia;Ambos sexos;33 años;2013S1;21
48 Bizkaia;Ambos sexos;33 años;2012S2;-8
48 Bizkaia;Ambos sexos;33 años;2012S1;21
48 Bizkaia;Ambos sexos;33 años;2011S2;57
48 Bizkaia;Ambos sexos;33 años;2011S1;-15
48 Bizkaia;Ambos sexos;33 años;2010S2;6
48 Bizkaia;Ambos sexos;33 años;2010S1;-6
48 Bizkaia;Ambos sexos;33 años;2009S2;7
48 Bizkaia;Ambos sexos;33 años;2009S1;36
48 Bizkaia;Ambos sexos;33 años;2008S2;10
48 Bizkaia;Ambos sexos;33 años;2008S1;-49
48 Bizkaia;Ambos sexos;34 años;2021S1;-14
48 Bizkaia;Ambos sexos;34 años;2020S2;-7
48 Bizkaia;Ambos sexos;34 años;2020S1;-5
48 Bizkaia;Ambos sexos;34 años;2019S2;8
48 Bizkaia;Ambos sexos;34 años;2019S1;-20
48 Bizkaia;Ambos sexos;34 años;2018S2;-3
48 Bizkaia;Ambos sexos;34 años;2018S1;11
48 Bizkaia;Ambos sexos;34 años;2017S2;-11
48 Bizkaia;Ambos sexos;34 años;2017S1;14
48 Bizkaia;Ambos sexos;34 años;2016S2;-5
48 Bizkaia;Ambos sexos;34 años;2016S1;-10
48 Bizkaia;Ambos sexos;34 años;2015S2;-9
48 Bizkaia;Ambos sexos;34 años;2015S1;-10
48 Bizkaia;Ambos sexos;34 años;2014S2;9
48 Bizkaia;Ambos sexos;34 años;2014S1;-4
48 Bizkaia;Ambos sexos;34 años;2013S2;-35
48 Bizkaia;Ambos sexos;34 años;2013S1;-11
48 Bizkaia;Ambos sexos;34 años;2012S2;3
48 Bizkaia;Ambos sexos;34 años;2012S1;-8
48 Bizkaia;Ambos sexos;34 años;2011S2;14
48 Bizkaia;Ambos sexos;34 años;2011S1;12
48 Bizkaia;Ambos sexos;34 años;2010S2;46
48 Bizkaia;Ambos sexos;34 años;2010S1;-13
48 Bizkaia;Ambos sexos;34 años;2009S2;-27
48 Bizkaia;Ambos sexos;34 años;2009S1;-21
48 Bizkaia;Ambos sexos;34 años;2008S2;-14
48 Bizkaia;Ambos sexos;34 años;2008S1;-39
09 Burgos;Ambos sexos;16 años;2021S1;-9
09 Burgos;Ambos sexos;16 años;2020S2;3
09 Burgos;Ambos sexos;16 años;2020S1;8
09 Burgos;Ambos sexos;16 años;2019S2;-8
09 Burgos;Ambos sexos;16 años;2019S1;0
09 Burgos;Ambos sexos;16 años;2018S2;-3
09 Burgos;Ambos sexos;16 años;2018S1;-4
09 Burgos;Ambos sexos;16 años;2017S2;6
09 Burgos;Ambos sexos;16 años;2017S1;1
09 Burgos;Ambos sexos;16 años;2016S2;-14
09 Burgos;Ambos sexos;16 años;2016S1;-17
09 Burgos;Ambos sexos;16 años;2015S2;-4
09 Burgos;Ambos sexos;16 años;2015S1;0
09 Burgos;Ambos sexos;16 años;2014S2;2
09 Burgos;Ambos sexos;16 años;2014S1;1
09 Burgos;Ambos sexos;16 años;2013S2;1
09 Burgos;Ambos sexos;16 años;2013S1;-6
09 Burgos;Ambos sexos;16 años;2012S2;-10
09 Burgos;Ambos sexos;16 años;2012S1;-3
09 Burgos;Ambos sexos;16 años;2011S2;-6
09 Burgos;Ambos sexos;16 años;2011S1;3
09 Burgos;Ambos sexos;16 años;2010S2;1
09 Burgos;Ambos sexos;16 años;2010S1;3
09 Burgos;Ambos sexos;16 años;2009S2;-3
09 Burgos;Ambos sexos;16 años;2009S1;-4
09 Burgos;Ambos sexos;16 años;2008S2;-1
09 Burgos;Ambos sexos;16 años;2008S1;-4
09 Burgos;Ambos sexos;17 años;2021S1;1
09 Burgos;Ambos sexos;17 años;2020S2;-5
09 Burgos;Ambos sexos;17 años;2020S1;-1
09 Burgos;Ambos sexos;17 años;2019S2;5
09 Burgos;Ambos sexos;17 años;2019S1;4
09 Burgos;Ambos sexos;17 años;2018S2;-5
09 Burgos;Ambos sexos;17 años;2018S1;-7
09 Burgos;Ambos sexos;17 años;2017S2;9
09 Burgos;Ambos sexos;17 años;2017S1;-2
09 Burgos;Ambos sexos;17 años;2016S2;-1
09 Burgos;Ambos sexos;17 años;2016S1;-2
09 Burgos;Ambos sexos;17 años;2015S2;-7
09 Burgos;Ambos sexos;17 años;2015S1;-6
09 Burgos;Ambos sexos;17 años;2014S2;2
09 Burgos;Ambos sexos;17 años;2014S1;-7
09 Burgos;Ambos sexos;17 años;2013S2;-3
09 Burgos;Ambos sexos;17 años;2013S1;-6
09 Burgos;Ambos sexos;17 años;2012S2;-1
09 Burgos;Ambos sexos;17 años;2012S1;2
09 Burgos;Ambos sexos;17 años;2011S2;-1
09 Burgos;Ambos sexos;17 años;2011S1;-4
09 Burgos;Ambos sexos;17 años;2010S2;-6
09 Burgos;Ambos sexos;17 años;2010S1;1
09 Burgos;Ambos sexos;17 años;2009S2;-4
09 Burgos;Ambos sexos;17 años;2009S1;-3
09 Burgos;Ambos sexos;17 años;2008S2;11
09 Burgos;Ambos sexos;17 años;2008S1;6
09 Burgos;Ambos sexos;18 años;2021S1;-3
09 Burgos;Ambos sexos;18 años;2020S2;4
09 Burgos;Ambos sexos;18 años;2020S1;3
09 Burgos;Ambos sexos;18 años;2019S2;-7
09 Burgos;Ambos sexos;18 años;2019S1;-2
09 Burgos;Ambos sexos;18 años;2018S2;-20
09 Burgos;Ambos sexos;18 años;2018S1;-1
09 Burgos;Ambos sexos;18 años;2017S2;-15
09 Burgos;Ambos sexos;18 años;2017S1;2
09 Burgos;Ambos sexos;18 años;2016S2;-21
09 Burgos;Ambos sexos;18 años;2016S1;-9
09 Burgos;Ambos sexos;18 años;2015S2;-21
09 Burgos;Ambos sexos;18 años;2015S1;-4
09 Burgos;Ambos sexos;18 años;2014S2;-14
09 Burgos;Ambos sexos;18 años;2014S1;-2
09 Burgos;Ambos sexos;18 años;2013S2;-17
09 Burgos;Ambos sexos;18 años;2013S1;-5
09 Burgos;Ambos sexos;18 años;2012S2;4
09 Burgos;Ambos sexos;18 años;2012S1;-2
09 Burgos;Ambos sexos;18 años;2011S2;-5
09 Burgos;Ambos sexos;18 años;2011S1;-2
09 Burgos;Ambos sexos;18 años;2010S2;2
09 Burgos;Ambos sexos;18 años;2010S1;4
09 Burgos;Ambos sexos;18 años;2009S2;7
09 Burgos;Ambos sexos;18 años;2009S1;-10
09 Burgos;Ambos sexos;18 años;2008S2;-8
09 Burgos;Ambos sexos;18 años;2008S1;7
09 Burgos;Ambos sexos;19 años;2021S1;-12
09 Burgos;Ambos sexos;19 años;2020S2;-8
09 Burgos;Ambos sexos;19 años;2020S1;-7
09 Burgos;Ambos sexos;19 años;2019S2;-14
09 Burgos;Ambos sexos;19 años;2019S1;-17
09 Burgos;Ambos sexos;19 años;2018S2;1
09 Burgos;Ambos sexos;19 años;2018S1;-4
09 Burgos;Ambos sexos;19 años;2017S2;-13
09 Burgos;Ambos sexos;19 años;2017S1;-11
09 Burgos;Ambos sexos;19 años;2016S2;-13
09 Burgos;Ambos sexos;19 años;2016S1;2
09 Burgos;Ambos sexos;19 años;2015S2;-1
09 Burgos;Ambos sexos;19 años;2015S1;-13
09 Burgos;Ambos sexos;19 años;2014S2;-11
09 Burgos;Ambos sexos;19 años;2014S1;-5
09 Burgos;Ambos sexos;19 años;2013S2;-15
09 Burgos;Ambos sexos;19 años;2013S1;-5
09 Burgos;Ambos sexos;19 años;2012S2;-16
09 Burgos;Ambos sexos;19 años;2012S1;-5
09 Burgos;Ambos sexos;19 años;2011S2;-1
09 Burgos;Ambos sexos;19 años;2011S1;-10
09 Burgos;Ambos sexos;19 años;2010S2;4
09 Burgos;Ambos sexos;19 años;2010S1;2
09 Burgos;Ambos sexos;19 años;2009S2;3
09 Burgos;Ambos sexos;19 años;2009S1;-2
09 Burgos;Ambos sexos;19 años;2008S2;1
09 Burgos;Ambos sexos;19 años;2008S1;1
09 Burgos;Ambos sexos;20 años;2021S1;-6
09 Burgos;Ambos sexos;20 años;2020S2;-3
09 Burgos;Ambos sexos;20 años;2020S1;-1
09 Burgos;Ambos sexos;20 años;2019S2;-5
09 Burgos;Ambos sexos;20 años;2019S1;-8
09 Burgos;Ambos sexos;20 años;2018S2;-7
09 Burgos;Ambos sexos;20 años;2018S1;1
09 Burgos;Ambos sexos;20 años;2017S2;-8
09 Burgos;Ambos sexos;20 años;2017S1;-7
09 Burgos;Ambos sexos;20 años;2016S2;-13
09 Burgos;Ambos sexos;20 años;2016S1;-13
09 Burgos;Ambos sexos;20 años;2015S2;-17
09 Burgos;Ambos sexos;20 años;2015S1;-4
09 Burgos;Ambos sexos;20 años;2014S2;-5
09 Burgos;Ambos sexos;20 años;2014S1;-16
09 Burgos;Ambos sexos;20 años;2013S2;-10
09 Burgos;Ambos sexos;20 años;2013S1;-3
09 Burgos;Ambos sexos;20 años;2012S2;-9
09 Burgos;Ambos sexos;20 años;2012S1;-6
09 Burgos;Ambos sexos;20 años;2011S2;-1
09 Burgos;Ambos sexos;20 años;2011S1;-1
09 Burgos;Ambos sexos;20 años;2010S2;-14
09 Burgos;Ambos sexos;20 años;2010S1;7
09 Burgos;Ambos sexos;20 años;2009S2;-3
09 Burgos;Ambos sexos;20 años;2009S1;-13
09 Burgos;Ambos sexos;20 años;2008S2;7
09 Burgos;Ambos sexos;20 años;2008S1;-10
09 Burgos;Ambos sexos;21 años;2021S1;8
09 Burgos;Ambos sexos;21 años;2020S2;6
09 Burgos;Ambos sexos;21 años;2020S1;-7
09 Burgos;Ambos sexos;21 años;2019S2;2
09 Burgos;Ambos sexos;21 años;2019S1;-3
09 Burgos;Ambos sexos;21 años;2018S2;9
09 Burgos;Ambos sexos;21 años;2018S1;1
09 Burgos;Ambos sexos;21 años;2017S2;-18
09 Burgos;Ambos sexos;21 años;2017S1;-7
09 Burgos;Ambos sexos;21 años;2016S2;-3
09 Burgos;Ambos sexos;21 años;2016S1;8
09 Burgos;Ambos sexos;21 años;2015S2;-3
09 Burgos;Ambos sexos;21 años;2015S1;-6
09 Burgos;Ambos sexos;21 años;2014S2;-31
09 Burgos;Ambos sexos;21 años;2014S1;-2
09 Burgos;Ambos sexos;21 años;2013S2;-21
09 Burgos;Ambos sexos;21 años;2013S1;-8
09 Burgos;Ambos sexos;21 años;2012S2;-17
09 Burgos;Ambos sexos;21 años;2012S1;5
09 Burgos;Ambos sexos;21 años;2011S2;5
09 Burgos;Ambos sexos;21 años;2011S1;-2
09 Burgos;Ambos sexos;21 años;2010S2;-1
09 Burgos;Ambos sexos;21 años;2010S1;-11
09 Burgos;Ambos sexos;21 años;2009S2;-14
09 Burgos;Ambos sexos;21 años;2009S1;1
09 Burgos;Ambos sexos;21 años;2008S2;-14
09 Burgos;Ambos sexos;21 años;2008S1;4
